,0,1,2,3,4
103,0.375,0.075000003,1.0017123118677522,250.139343,1.0
104,0.400000006,0.075000003,1.0060526128793486,250.126282,1.0
105,0.425000012,0.075000003,1.0189310436713546,250.110474,1.0
106,0.449999988,0.075000003,1.0529788897113248,250.082825,1.0
107,0.474999994,0.075000003,1.0980862965704417,250.033859,1.0
108,0.075000003,0.100000001,1.2008664100666173,250.050018,1.0
109,0.075000003,0.125,1.1355346360720455,250.027802,1.0
110,0.075000003,0.150000006,1.0506006316308907,250.016663,1.0
111,0.075000003,0.174999997,0.9588836200345424,250.006393,1.0
112,0.075000003,0.200000003,0.919459659511473,249.658279,0.500299811
113,0.075000003,0.25,0.9241754562052801,248.761978,0.0
114,0.075000003,0.275000006,0.9232392677029361,248.741531,0.0
115,0.075000003,0.224999994,0.9245730017271158,249.046967,0.000299972831
116,0.100000001,0.100000001,1.1493341327411795,250.069794,1.0
117,0.125,0.100000001,1.1061096767826302,250.086655,1.0
118,0.150000006,0.100000001,1.0714523168023686,250.09993,1.0
119,0.174999997,0.100000001,1.045451981248458,250.109436,1.0
120,0.200000003,0.100000001,1.0275914433752775,250.11554,1.0
121,0.224999994,0.100000001,1.0155914631137428,250.118866,1.0
122,0.25,0.100000001,1.0078356279299285,250.119843,1.0
123,0.275000006,0.100000001,1.003568270416975,250.118683,1.0
124,0.300000012,0.100000001,1.0014694399210462,250.115204,1.0
125,0.324999988,0.100000001,1.0004461189242535,250.109314,1.0
126,0.349999994,0.100000001,1.0001671650629163,250.10112,1.0
127,0.375,0.100000001,1.0009765112262523,250.09108,1.0
128,0.400000006,0.100000001,1.003150446582778,250.079498,1.0
129,0.425000012,0.100000001,1.0078216728349372,250.067688,1.0
130,0.449999988,0.100000001,1.0288244855662472,250.047684,1.0
131,0.474999994,0.100000001,1.0717069133974833,250.003555,1.0
132,0.100000001,0.125,1.1017941179373305,250.040955,1.0
133,0.100000001,0.150000006,1.032800858623242,250.023346,1.0
134,0.100000001,0.174999997,0.954917191216383,250.006805,1.0
135,0.100000001,0.200000003,0.9216443069331359,249.553101,0.500519037
136,0.100000001,0.275000006,0.9252937636318777,248.055634,0.0
137,0.100000001,0.25,0.9262570165309647,248.069733,0.0
138,0.100000001,0.224999994,0.926591722674562,248.596146,0.000519193825
139,0.125,0.125,1.0706096521095485,250.053009,1.0
140,0.150000006,0.125,1.044246701208981,250.063019,1.0
141,0.174999997,0.125,1.0237374290648902,250.070297,1.0
142,0.200000003,0.125,1.0099250530471255,250.074738,1.0
143,0.224999994,0.125,1.001419008142117,250.076843,1.0
144,0.25,0.125,0.9965974241302739,250.077164,1.0
145,0.275000006,0.125,0.9947193486306439,250.076202,1.0
146,0.300000012,0.125,0.994341998519615,250.074158,1.0
147,0.324999988,0.125,0.9941754552183567,250.070755,1.0
148,0.349999994,0.125,0.9941655070318284,250.065613,1.0
149,0.375,0.125,0.9950441056007895,250.057678,1.0
150,0.400000006,0.125,0.9959594769306687,250.045685,1.0
151,0.425000012,0.125,0.9947583617073773,250.031479,1.0
152,0.449999988,0.125,1.004020784603997,250.007538,1.0
153,0.474999994,0.125,1.03445209967925,249.956543,1.0
154,0.125,0.150000006,1.0163668097705403,250.029343,1.0
155,0.125,0.174999997,0.953181979768073,250.006577,1.0
156,0.125,0.200000003,0.92541728398717,249.451599,0.500783861
157,0.125,0.224999994,0.9291502432765854,248.058472,0.000784036005
158,0.150000006,0.150000006,1.002743182827535,250.034103,1.0
159,0.174999997,0.150000006,0.9925238292622749,250.037216,1.0
160,0.200000003,0.150000006,0.9861879319022945,250.038742,1.0
161,0.224999994,0.150000006,0.9830153594868,250.039108,1.0
162,0.25,0.150000006,0.9818531023932889,250.038773,1.0
163,0.275000006,0.150000006,0.9821666054774242,250.038055,1.0
164,0.300000012,0.150000006,0.9831303972366149,250.036957,1.0
165,0.324999988,0.150000006,0.9841164727362447,250.035278,1.0
166,0.349999994,0.150000006,0.9841778465334321,250.032364,1.0
167,0.375,0.150000006,0.9820481746854183,250.026962,1.0
168,0.400000006,0.150000006,0.9774853501110289,250.016525,1.0
169,0.425000012,0.150000006,0.9747775563779917,249.994492,1.0
170,0.449999988,0.150000006,0.9743457004687885,249.95462,1.0
171,0.474999994,0.150000006,0.9636520019738465,249.897552,0.999999642
172,0.125,0.25,0.9288534724895139,247.201965,0.0
173,0.125,0.275000006,0.9278327007155194,247.203308,0.0
174,0.150000006,0.174999997,0.9532072696767826,250.005737,1.0
175,0.150000006,0.200000003,0.9301157325437946,249.354004,0.501083136
176,0.150000006,0.224999994,0.9322402388354305,247.427734,0.00108330918
177,0.174999997,0.174999997,0.9548846533432026,250.004395,1.0
178,0.200000003,0.174999997,0.9578708670120898,250.002823,1.0
179,0.224999994,0.174999997,0.9614527046632125,250.001434,1.0
180,0.25,0.174999997,0.9647151028867507,250.000504,1.0
181,0.275000006,0.174999997,0.9672512647421663,249.999939,1.0
182,0.300000012,0.174999997,0.9699222797927461,249.999496,1.0
183,0.324999988,0.174999997,0.9726990041944238,249.99884,1.0
184,0.349999994,0.174999997,0.9726592953367875,249.997055,1.0
185,0.375,0.174999997,0.966683629903775,249.993073,1.0
186,0.400000006,0.174999997,0.9539890204786577,249.984833,1.0
187,0.425000012,0.174999997,0.9392390663705897,249.964035,1.0
188,0.449999988,0.174999997,0.9151168892178634,249.922302,1.0
189,0.474999994,0.174999997,0.8712028127313102,249.859406,0.992057979
190,0.150000006,0.25,0.931961047125586,246.152863,0.0
191,0.150000006,0.275000006,0.9308544594127807,246.184097,0.0
192,0.174999997,0.200000003,0.9355340952380952,249.258759,0.501403332
193,0.200000003,0.200000003,0.9413300330619294,249.163361,0.501729369
194,0.224999994,0.200000003,0.9471383853935357,249.065689,0.502047479
195,0.25,0.200000003,0.9524616797433999,248.966171,0.502350986
196,0.275000006,0.200000003,0.9571150229459658,248.868591,0.502629578
197,0.300000012,0.200000003,0.9620300547742414,248.777832,0.502842307
198,0.324999988,0.200000003,0.9669287411793732,248.695602,0.50293386
199,0.349999994,0.200000003,0.9695682210708118,248.61673,0.502971232
200,0.375,0.200000003,0.9687473012583272,248.530014,0.503379762
201,0.400000006,0.200000003,0.9639013540587219,248.425095,0.504967034
202,0.425000012,0.200000003,0.9534385798174192,248.292908,0.508055091
203,0.449999988,0.200000003,0.934662904515174,248.057434,0.510120034
204,0.474999994,0.200000003,0.9184214626202812,247.178009,0.497556508
205,0.174999997,0.224999994,0.9358277049099432,246.697342,0.00140354375
206,0.174999997,0.25,0.9355502097211942,244.918243,0.0
207,0.174999997,0.275000006,0.9343434650875894,244.998886,0.0
208,0.200000003,0.25,0.9395791699975327,243.50029,0.0
209,0.200000003,0.275000006,0.9382833703429558,243.646027,0.0
210,0.200000003,0.224999994,0.939861213915618,245.869156,0.00172951026
211,0.224999994,0.224999994,0.9443259620034542,244.948318,0.00204764772
212,0.25,0.224999994,0.9492650510732791,243.924469,0.00235108659
213,0.275000006,0.224999994,0.9547008388847767,242.764511,0.00262973923
214,0.300000012,0.224999994,0.9605268472736246,241.439011,0.00284250686
215,0.324999988,0.224999994,0.9664822353811992,239.972488,0.00293402234
216,0.349999994,0.224999994,0.9722922832469776,238.463837,0.0029713593
217,0.375,0.224999994,0.9778884470762398,237.033081,0.00337988953
218,0.400000006,0.224999994,0.9832422738712066,235.74028,0.004967188
219,0.425000012,0.224999994,0.9881132000986924,234.496399,0.00805527251
220,0.449999988,0.224999994,0.9940558697261288,232.95871,0.0101201963
221,0.474999994,0.224999994,1.0036212385886998,230.190536,0.00549824955
222,0.224999994,0.25,0.9440394463360474,241.901779,0.0
223,0.224999994,0.275000006,0.9426663893412287,242.122131,0.0
224,0.25,0.25,0.9489734458425858,240.111313,0.0
225,0.275000006,0.25,0.954408,238.099762,0.0
226,0.300000012,0.25,0.9602564460893166,235.839844,0.0
227,0.324999988,0.25,0.9663136106587712,233.336044,0.0
228,0.349999994,0.25,0.9724118707130521,230.624344,0.0
229,0.375,0.25,0.9785948679990131,227.716309,0.0
230,0.400000006,0.25,0.9850472647421662,224.539719,0.0
231,0.425000012,0.25,0.9919299777942264,220.900787,0.0
232,0.449999988,0.25,0.9989920256600049,216.493271,0.0
233,0.474999994,0.25,1.005260074019245,210.995102,0.0
234,0.25,0.275000006,0.9474924441154701,240.429459,0.0
235,0.275000006,0.275000006,0.9527488902047866,238.579422,0.0
236,0.300000012,0.275000006,0.9583957868245744,236.574646,0.0
237,0.324999988,0.275000006,0.9643881845546509,234.366913,0.0
238,0.349999994,0.275000006,0.9707309400444115,231.813507,0.0
239,0.375,0.275000006,0.9774942176165803,228.668793,0.0
240,0.400000006,0.275000006,0.9847245092524057,224.633194,0.0
241,0.425000012,0.275000006,0.9922976067110781,219.455719,0.0
242,0.449999988,0.275000006,0.9997602072538859,213.051285,0.0
243,0.474999994,0.275000006,1.006407826301505,205.644394,0.0
244,0.5,0.0250000004,1.2028223735504564,248.485565,0.575681984
245,0.5,-6.12303177e-17,1.2840981988650382,0.0,0.547126174
246,0.524999976,0.0250000004,1.1944800197384653,247.699875,0.0756823421
247,0.524999976,-6.42918323e-17,1.253659481865285,0.0,0.0471265055
248,0.550000012,0.0250000004,1.1556899185788305,244.736252,0.0
249,0.550000012,-6.73533468e-17,1.151120621761658,0.0,0.0
250,0.574999988,0.0250000004,1.1523827288428323,239.371658,0.0
251,0.574999988,-7.0414868e-17,1.142749351097952,0.0,0.0
252,0.600000024,0.0250000004,1.1513929533678757,232.72728,0.0
253,0.600000024,-7.34763826e-17,1.1418207155193683,0.0,0.0
254,0.625,0.0250000004,1.151099570688379,225.870117,0.0
255,0.625,-7.65378971e-17,1.141966671601283,0.0,0.0
256,0.649999976,0.0250000004,1.1514167776955342,219.276932,0.0
257,0.649999976,-7.95994117e-17,1.142499689119171,0.0,0.0
258,0.675000012,0.0250000004,1.1522893560325684,213.025146,0.0
259,0.675000012,-8.26609262e-17,1.143593328398717,0.0,0.0
260,0.699999988,0.0250000004,1.1534852997779423,207.080368,0.0
261,0.699999988,-8.57224474e-17,1.1450721736984948,0.0,0.0
262,0.725000024,0.0250000004,1.1548936787564767,201.388992,0.0
263,0.725000024,-8.8783962e-17,1.146754719960523,0.0,0.0
264,0.75,0.0250000004,1.1564921095484826,195.913193,0.0
265,0.75,-9.18454765e-17,1.1486952578337035,0.0,0.0
266,0.774999976,0.0250000004,1.1582553861337281,190.642838,0.0
267,0.774999976,-9.49069911e-17,1.150791699975327,0.0,0.0
268,0.800000012,0.0250000004,1.160146804835924,185.584274,0.0
269,0.800000012,-9.79685057e-17,1.1530770392301999,0.0,0.0
270,0.824999988,0.0250000004,1.1621307475943745,180.74646,0.0
271,0.824999988,-1.01030027e-16,1.1554182087342708,0.0,0.0
272,0.850000024,0.0250000004,1.164177616580311,176.135086,0.0
273,0.850000024,-1.04091541e-16,1.1578605378731803,0.0,0.0
274,0.875,0.0250000004,1.166259333826795,171.75386,0.0
275,0.875,-1.07153056e-16,1.1603088773747843,0.0,0.0
276,0.899999976,0.0250000004,1.1683502195904267,167.608215,0.0
277,0.899999976,-1.10214571e-16,1.162790061682704,0.0,0.0
278,0.925000012,0.0250000004,1.1704227584505305,163.706329,0.0
279,0.925000012,-1.13276085e-16,1.1652641598815692,0.0,0.0
280,0.949999988,0.0250000004,1.17245713298791,160.056046,0.0
281,0.949999988,-1.16337606e-16,1.1677049395509498,0.0,0.0
282,0.975000024,0.0250000004,1.1744341376757959,156.659515,0.0
283,0.975000024,-1.19399114e-16,1.170138712065137,0.0,0.0
284,0.975000024,0.0500000007,1.1714924944485565,154.868881,0.0
285,0.949999988,0.0500000007,1.1690431482852208,158.57901,0.0
286,0.925000012,0.0500000007,1.1665583320996793,162.46225,0.0
287,0.899999976,0.0500000007,1.1640507081174438,166.530502,0.0
288,0.850000024,0.0500000007,1.1590340488527018,175.249268,0.0
289,0.875,0.0500000007,1.1615363631877622,170.790924,0.0
290,0.800000012,0.0500000007,1.1541706785097459,184.795868,0.0
291,0.824999988,0.0500000007,1.156568359240069,179.913635,0.0
292,0.774999976,0.0500000007,1.1518811645694547,189.912445,0.0
293,0.75,0.0500000007,1.149747870713052,195.288254,0.0
294,0.725000024,0.0500000007,1.147819126572909,200.966553,0.0
295,0.699999988,0.0500000007,1.1461222403158153,207.02272,0.0
296,0.649999976,0.0500000007,1.143253372810264,220.697586,0.0
297,0.675000012,0.0500000007,1.144627515420676,213.56662,0.0
298,0.600000024,0.0500000007,1.141088240809277,236.135452,0.0
299,0.625,0.0500000007,1.1419608981001728,228.366379,0.0
300,0.550000012,0.0500000007,1.1450364668147053,247.586792,0.0
301,0.574999988,0.0500000007,1.1418029114236368,242.973206,0.0
302,0.5,0.0500000007,1.1856438884776708,250.031296,0.602069616
303,0.524999976,0.0500000007,1.1979336294103133,249.592896,0.102069989
304,0.5,0.075000003,1.1870985245497163,249.975571,0.601405203
305,0.524999976,0.075000003,1.1970895830249197,249.427139,0.101405568
306,0.550000012,0.075000003,1.136376067110782,247.133453,0.0
307,0.574999988,0.075000003,1.1329637009622502,242.220871,0.0
308,0.600000024,0.075000003,1.132618889711325,235.126678,0.0
309,0.625,0.075000003,1.1343464692820133,227.093063,0.0
310,0.649999976,0.075000003,1.1365288823094004,219.195068,0.0
311,0.675000012,0.075000003,1.1385715864791512,211.903687,0.0
312,0.699999988,0.075000003,1.1405815938810757,205.267181,0.0
313,0.725000024,0.075000003,1.1427113446829509,199.179108,0.0
314,0.75,0.075000003,1.1450169652109548,193.517227,0.0
315,0.774999976,0.075000003,1.1474943696027633,188.188599,0.0
316,0.800000012,0.075000003,1.150110486059709,183.132431,0.0
317,0.824999988,0.075000003,1.1528258376511227,178.309677,0.0
318,0.850000024,0.075000003,1.1556034838391316,173.693054,0.0
319,0.875,0.075000003,1.1584175277572168,169.261932,0.0
320,0.899999976,0.075000003,1.1612456846780164,165.001068,0.0
321,0.925000012,0.075000003,1.1640710584752036,160.902054,0.0
322,0.949999988,0.075000003,1.1668723809523809,156.965485,0.0
323,0.975000024,0.075000003,1.1696281273131015,153.202972,0.0
324,0.5,0.100000001,1.1790614162348878,249.939941,0.600659192
325,0.524999976,0.100000001,1.1950710880829014,249.187363,0.100659557
326,0.550000012,0.100000001,1.125879674315322,246.308167,0.0
327,0.574999988,0.100000001,1.1227079496669135,240.693085,0.0
328,0.600000024,0.100000001,1.1239463804589194,233.118713,0.0
329,0.625,0.100000001,1.1271876535899334,224.898743,0.0
330,0.649999976,0.100000001,1.1304738810757464,217.044739,0.0
331,0.675000012,0.100000001,1.1333216876387862,209.915329,0.0
332,0.699999988,0.100000001,1.1359786725882064,203.473175,0.0
333,0.725000024,0.100000001,1.1386459116703678,197.571625,0.0
334,0.75,0.100000001,1.1413983518381445,192.072906,0.0
335,0.774999976,0.100000001,1.1442547150259068,186.878998,0.0
336,0.800000012,0.100000001,1.147204154946953,181.928986,0.0
337,0.824999988,0.100000001,1.1502215938810756,177.185608,0.0
338,0.850000024,0.100000001,1.1532801283000247,172.62381,0.0
339,0.875,0.100000001,1.1563594867999014,168.225494,0.0
340,0.899999976,0.100000001,1.1594432371083148,163.978455,0.0
341,0.925000012,0.100000001,1.1625170392302,159.876968,0.0
342,0.949999988,0.100000001,1.1655644707623982,155.922363,0.0
343,0.975000024,0.100000001,1.168568803355539,152.122375,0.0
344,0.5,0.125,1.140282585738959,249.882248,0.598894954
345,0.524999976,0.125,1.1674299925980756,248.940567,0.0988953784
346,0.550000012,0.125,1.107638401184308,245.448593,0.0
347,0.574999988,0.125,1.1086368122378485,238.956345,0.0
348,0.600000024,0.125,1.1135689612632618,230.695496,0.0
349,0.625,0.125,1.1191850185048113,222.24707,0.0
350,0.649999976,0.125,1.1238084480631632,214.542709,0.0
351,0.675000012,0.125,1.1275848112509252,207.722351,0.0
352,0.699999988,0.125,1.1310119022945966,201.610336,0.0
353,0.725000024,0.125,1.1343239575622994,196.002365,0.0
354,0.75,0.125,1.1376111818406118,190.740509,0.0
355,0.774999976,0.125,1.1409188452997778,185.72493,0.0
356,0.800000012,0.125,1.1442589587959537,180.902283,0.0
357,0.824999988,0.125,1.1476222847273625,176.2453,0.0
358,0.850000024,0.125,1.1509935553910684,171.737808,0.0
359,0.875,0.125,1.154361431038737,167.368332,0.0
360,0.899999976,0.125,1.157718509745867,163.128693,0.0
361,0.925000012,0.125,1.161057320503331,159.014511,0.0
362,0.949999988,0.125,1.1643702245250431,155.025436,0.0
363,0.975000024,0.125,1.1676481125092524,151.165344,0.0
364,0.5,0.150000006,1.0260801381692575,249.811935,0.596947968
365,0.524999976,0.150000006,1.0864143103873674,248.842194,0.0969487503
366,0.550000012,0.150000006,1.080208181593881,244.988739,0.0
367,0.574999988,0.150000006,1.092018031088083,237.491608,0.0
368,0.600000024,0.150000006,1.1026811152232914,228.195267,0.0
369,0.625,0.150000006,1.1107804391808536,219.357925,0.0
370,0.649999976,0.150000006,1.1164810757463608,211.783295,0.0
371,0.675000012,0.150000006,1.1210833752775722,205.284058,0.0
372,0.699999988,0.150000006,1.125293224771774,199.528824,0.0
373,0.725000024,0.150000006,1.1292924253639278,194.251053,0.0
374,0.75,0.150000006,1.1331676387860843,189.262589,0.0
375,0.774999976,0.150000006,1.136984021712312,184.455307,0.0
376,0.800000012,0.150000006,1.140769257340242,179.781464,0.0
377,0.824999988,0.150000006,1.1445276683937824,175.224457,0.0
378,0.850000024,0.150000006,1.148256076980015,170.778412,0.0
379,0.875,0.150000006,1.151953565260301,166.439575,0.0
380,0.899999976,0.150000006,1.155622383419689,162.204651,0.0
381,0.925000012,0.150000006,1.1592640513200099,158.071442,0.0
382,0.949999988,0.150000006,1.1628784209227734,154.039505,0.0
383,0.975000024,0.150000006,1.1664645053047127,150.110504,0.0
384,0.5,0.174999997,0.9203092612879349,249.743988,0.596935689
385,0.524999976,0.174999997,1.0220928201332347,248.437347,0.104878098
386,0.550000012,0.174999997,1.058473358006415,243.679565,0.0
387,0.574999988,0.174999997,1.0777914532445103,235.162811,0.0
388,0.600000024,0.174999997,1.0930309301751788,225.357513,0.0
389,0.625,0.174999997,1.102718045891932,216.529373,0.0
390,0.649999976,0.174999997,1.108900044411547,209.152374,0.0
391,0.675000012,0.174999997,1.1141339748334567,202.875122,0.0
392,0.699999988,0.174999997,1.1190447668393781,197.367752,0.0
393,0.725000024,0.174999997,1.1236755983222304,192.3535,0.0
394,0.75,0.174999997,1.1281157463607203,187.613083,0.0
395,0.774999976,0.174999997,1.1324444115470023,183.014862,0.0
396,0.800000012,0.174999997,1.1366932642487046,178.501953,0.0
397,0.824999988,0.174999997,1.140872351344683,174.058655,0.0
398,0.850000024,0.174999997,1.1449860449050087,169.684662,0.0
399,0.875,0.174999997,1.1490421416234888,165.382645,0.0
400,0.899999976,0.174999997,1.1530509844559587,161.154526,0.0
401,0.925000012,0.174999997,1.157022264988897,157.001221,0.0
402,0.949999988,0.174999997,1.1609630199851961,152.923416,0.0
403,0.975000024,0.174999997,1.164879792746114,148.921936,0.0
404,0.5,0.200000003,0.9453257616580312,244.432098,0.300032318
405,0.524999976,0.200000003,1.0071063903281519,238.886536,0.0576277375
406,0.550000012,0.200000003,1.0474672292129288,231.458923,0.0
407,0.574999988,0.200000003,1.0666844016777697,224.146133,0.0
408,0.600000024,0.200000003,1.0826404046385394,217.718353,0.0
409,0.625,0.200000003,1.0930160572415495,211.80127,0.0
410,0.649999976,0.200000003,1.1001004687885516,206.053864,0.0
411,0.675000012,0.200000003,1.1064854774241304,200.498749,0.0
412,0.699999988,0.200000003,1.1123344584258574,195.309067,0.0
413,0.725000024,0.200000003,1.1176516654330124,190.490067,0.0
414,0.75,0.200000003,1.1226419442388356,185.921524,0.0
415,0.774999976,0.200000003,1.1274544288181594,181.486343,0.0
416,0.800000012,0.200000003,1.1321469430051814,177.116577,0.0
417,0.824999988,0.200000003,1.1367394522575869,172.785233,0.0
418,0.850000024,0.200000003,1.1412413619541082,168.48735,0.0
419,0.875,0.200000003,1.145663932889218,164.22641,0.0
420,0.899999976,0.200000003,1.150023360473723,160.007416,0.0
421,0.925000012,0.200000003,1.154334675548976,155.834335,0.0
422,0.949999988,0.200000003,1.1586109844559587,151.709412,0.0
423,0.975000024,0.200000003,1.16286523562793,147.633438,0.0
424,0.5,0.224999994,1.0161056600049347,224.807663,0.000354400167
425,0.524999976,0.224999994,1.0252559092030593,217.045303,7.9133506e-06
426,0.550000012,0.224999994,1.0375417123118678,210.112549,0.0
427,0.574999988,0.224999994,1.05569076733284,206.6633,0.0
428,0.600000024,0.224999994,1.0704030989390574,205.500259,0.0
429,0.625,0.224999994,1.0813316555637797,204.063782,0.0
430,0.649999976,0.224999994,1.0900982284727363,201.279861,0.0
431,0.675000012,0.224999994,1.097968092770787,197.394257,0.0
432,0.699999988,0.224999994,1.1049750209721194,193.032867,0.0
433,0.725000024,0.224999994,1.111152232913891,188.606384,0.0
434,0.75,0.224999994,1.1167817813964964,184.247971,0.0
